,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,97.01,143.46,174.86,154.71,153.87,151.57,169.19,161.23,162.01,206.44,195.2,192.81,183.39
Expenses,86.55,116.52,127.75,113.76,126.29,132.41,139.79,130.18,146.65,190.44,157.06,162.13,165.46
Operating Profit,10.46,26.94,47.11,40.95,27.58,19.16,29.4,31.05,15.36,16.0,38.14,30.68,17.93
OPM %,10.78,18.78,26.94,26.47,17.92,12.64,17.38,19.26,9.48,7.75,19.54,15.91,9.78
Other Income,0.69,2.08,2.03,1.0,0.94,0.86,1.18,1.31,1.82,1.0,2.91,1.77,2.23
Interest,0.38,0.58,0.38,0.39,0.36,0.4,0.31,0.4,0.51,0.41,0.01,0.67,0.77
Depreciation,6.72,6.72,6.82,7.13,7.39,7.83,9.05,8.82,8.72,8.76,8.95,8.96,8.94
Profit before tax,4.05,21.72,41.94,34.43,20.77,11.79,21.22,23.14,7.95,7.83,32.09,22.82,10.45
Tax %,36.79,35.45,34.6,36.89,35.53,38.34,39.21,25.93,25.03,-30.27,23.93,24.45,29.19
Net Profit,2.56,14.02,27.43,21.73,13.4,7.27,12.89,17.14,5.96,10.19,24.42,17.24,7.39
EPS in Rs,0.18,0.99,1.93,1.52,0.93,0.51,0.89,1.19,0.41,0.71,1.68,1.19,0.5
