,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.65,45.65,45.65,45.65,45.65,45.65,45.65,45.65,45.65
Public,54.35,54.35,54.35,54.35,54.35,54.35,54.35,54.35,54.35
No. of Shareholders,975.0,1002.0,909.0,903.0,904.0,907.0,1028.0,1220.0,1212.0
