,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.55,61.45,65.09,66.93,69.98,69.98,71.4,71.4
FIIs,10.57,10.2,9.35,8.82,0.03,0.0,0.0,0.0
Public,27.88,28.35,25.55,24.25,29.99,30.02,28.58,28.59
No. of Shareholders,3702.0,4392.0,4062.0,3952.0,8041.0,8901.0,8801.0,9765.0
