,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,245.0,243.0,246.0,226.0,253.0,274.0,323.0,335.0,349.0,366.0,381.0,360.0,389.0
Expenses,208.0,205.0,211.0,196.0,217.0,232.0,274.0,282.0,293.0,306.0,315.0,299.0,325.0
Operating Profit,37.0,38.0,35.0,30.0,36.0,42.0,48.0,54.0,56.0,60.0,66.0,60.0,64.0
OPM %,15.0,16.0,14.0,13.0,14.0,15.0,15.0,16.0,16.0,16.0,17.0,17.0,16.0
Other Income,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,20.0,3.0,1.0,1.0,4.0
Interest,9.0,10.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0,11.0,12.0,13.0,12.0
Depreciation,13.0,13.0,13.0,13.0,14.0,14.0,14.0,15.0,15.0,15.0,16.0,15.0,17.0
Profit before tax,16.0,16.0,15.0,9.0,15.0,21.0,25.0,32.0,51.0,37.0,39.0,34.0,38.0
Tax %,33.0,38.0,15.0,37.0,29.0,32.0,27.0,29.0,20.0,28.0,29.0,26.0,20.0
Net Profit,10.0,10.0,13.0,6.0,11.0,14.0,19.0,23.0,41.0,27.0,28.0,25.0,30.0
EPS in Rs,11.54,10.93,13.84,6.6,11.74,15.44,20.34,24.81,44.56,29.51,30.29,27.69,33.35
