,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,9
Reserves,58,69,79,105,136,170,207,232,260,292,335,443,480
Borrowings,126,153,158,180,235,303,298,320,356,321,421,459,548
Other Liabilities,54,62,75,103,105,119,123,155,174,218,240,250,244
Total Liabilities,247,293,321,397,485,601,637,716,799,839,1006,1161,1281
Fixed Assets,146,161,183,228,282,365,358,418,452,448,504,496,582
CWIP,3,1,4,2,9,4,6,0,1,11,5,44,8
Investments,0,0,0,0,0,0,0,0,0,4,28,47,55
Other Assets,98,131,134,168,194,231,273,298,346,375,468,574,636
Total Assets,247,293,321,397,485,601,637,716,799,839,1006,1161,1281
