,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,58,59,59,62,63,64,64,64,76,76,76,76,76
Reserves,1696,1900,2093,2496,3289,4318,4679,4290,4684,5312,6388,8916,9835
Borrowings,5982,9575,10516,14639,15948,24330,34326,26517,27996,32583,36086,40017,40768
Other Liabilities,1763,1570,1846,2221,3566,5049,5426,2368,1617,2696,3360,3991,4668
Total Liabilities,9499,13104,14514,19418,22866,33761,44495,33239,34373,40667,45910,53001,55346
Fixed Assets,512,465,472,500,533,656,871,369,607,675,775,862,831
CWIP,11,14,24,10,6,71,110,7,2,7,6,27,35
Investments,685,1129,1012,1283,1867,4153,2150,212,770,32,1192,3511,3086
Other Assets,8291,11496,13006,17624,20461,28881,41365,32651,32994,39954,43937,48600,51395
Total Assets,9499,13104,14514,19418,22866,33761,44495,33239,34373,40667,45910,53001,55346
