,2011-03-01,2012-03-01,2013-06-01,2014-09-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.4,4.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.15
Reserves,32.23,32.67,35.69,34.19,35.11,37.12,38.73,40.36,41.77,41.39,42.98,43.87,44.7
Borrowings,7.87,7.51,7.04,6.49,7.73,7.44,10.15,9.84,10.12,10.41,9.74,10.11,9.8
Other Liabilities,38.09,46.91,48.24,43.04,42.14,44.24,45.93,41.3,43.75,43.22,41.62,40.84,41.69
Total Liabilities,82.59,91.49,96.37,89.12,90.38,94.2,100.21,96.9,101.04,100.42,99.74,100.22,101.59
Fixed Assets,22.36,22.43,22.39,21.98,21.94,21.64,21.33,21.34,21.12,20.95,20.67,20.39,20.39
CWIP,0.0,0.08,0.16,0.41,0.53,0.5700000000000001,8.21,8.24,8.45,10.45,10.47,10.92,10.92
Investments,0.27,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.59,1.93
Other Assets,59.96,68.98,73.82,66.73,67.83,71.99,70.67,67.32,71.47,69.02,68.6,67.32,68.35
Total Assets,82.59,91.49,96.37,89.12,90.38,94.2,100.21,96.9,101.04,100.42,99.74,100.22,101.59
