,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,6,6,7,7,11,15,15,15,15,15,15,15
Reserves,1,2,3,3,6,8,28,17,2,-12,-26,-39,-39
Borrowings,27,36,56,59,67,73,52,49,46,44,28,42,42
Other Liabilities,2,4,4,4,5,17,17,19,15,14,16,9,8
Total Liabilities,35,47,69,73,86,108,112,100,78,60,33,26,26
Fixed Assets,17,26,35,38,36,41,28,21,18,15,10,9,8
CWIP,2,0,9,0,1,0,0,0,0,0,0,0,0
Investments,0,0,0,1,1,0,0,0,0,0,0,0,0
Other Assets,16,22,25,34,49,67,84,79,60,46,23,18,18
Total Assets,35,47,69,73,86,108,112,100,78,60,33,26,26
