,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01,2023-11-01
Promoters,59.19,59.31,59.32,59.32,59.32,56.87,55.58,55.27,56.13
FIIs,0.01,0.01,0.01,0.01,0.57,1.06,0.81,0.34,0.32
DIIs,0.0,0.0,0.16,0.16,0.0,5.08,4.97,4.82,4.6
Public,40.81,40.69,40.51,40.51,40.12,36.97,38.65,39.57,38.94
No. of Shareholders,5863.0,5664.0,5651.0,5652.0,5705.0,9076.0,19010.0,29575.0,29575.0
