,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,299.19,328.69,302.15,304.79,373.44,349.58,484.08,407.2,456.58,443.88,552.9,520.25,603.49
Expenses,285.81,312.04,287.69,289.76,355.39,332.46,460.19,394.15,438.28,424.5,524.75,504.29,582.21
Operating Profit,13.38,16.65,14.46,15.03,18.05,17.12,23.89,13.05,18.3,19.38,28.15,15.96,21.28
OPM %,4.47,5.07,4.79,4.93,4.83,4.9,4.94,3.2,4.01,4.37,5.09,3.07,3.53
Other Income,0.05,0.3,0.43,0.13,0.08,0.02,0.7,0.57,-5.64,0.39,0.14,0.26,0.69
Interest,6.5,6.75,7.14,4.7,5.86,6.46,9.89,7.1,6.32,5.77,6.12,5.31,7.3
Depreciation,1.56,1.56,1.87,1.78,1.78,1.79,1.85,1.82,1.87,2.8,4.8,2.11,2.41
Profit before tax,5.37,8.64,5.88,8.68,10.49,8.89,12.85,4.7,4.47,11.2,17.37,8.8,12.26
Tax %,28.12,26.39,21.6,25.0,26.69,26.66,28.95,25.53,24.83,25.18,21.42,25.23,25.2
Net Profit,3.87,6.36,4.61,6.51,7.69,6.54,9.14,3.5,3.36,8.38,13.65,6.58,9.17
EPS in Rs,0.35,0.58,0.41,0.57,0.63,0.54,0.74,0.29,0.27,0.68,1.07,0.5,0.7
