,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.81,1.81,4.31,4.31
Reserves,-5.29,-4.48,-1.1,0.52
Borrowings,13.34,12.49,16.6,15.71
Other Liabilities,3.66,4.41,5.57,5.8
Total Liabilities,13.52,14.23,25.38,26.34
Fixed Assets,2.13,2.24,4.18,5.3
CWIP,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0
Other Assets,11.39,11.99,21.2,21.04
Total Assets,13.52,14.23,25.38,26.34
