,2011-12-01,2012-12-01,2013-12-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,101,79,115,126,192,159,138,133,191,152,111,210
Cash from Investing Activity,-133,-100,-89,-97,-115,-86,-72,-121,-81,-20,-130,-58
Cash from Financing Activity,27,21,-25,-22,-46,-100,-69,-8,-32,-8,-8,-8
Net Cash Flow,-4,1,1,8,32,-27,-3,4,78,124,-27,144
