,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28
Reserves,-47.07,-57.85,-70.6,-81.55,-91.61,-99.1,-102.24,-108.14,-114.66,-121.37,-127.42,-128.08,-128.59
Borrowings,22.56,22.61,25.03,29.16,33.65,41.46,39.22,39.23,39.22,39.19,39.19,39.15,39.11
Other Liabilities,17.01,20.69,23.79,21.99,18.29,8.6,2.8,2.18,1.42,1.53,1.13,0.31,0.64
Total Liabilities,90.78,83.73,76.5,67.88,58.61,49.24,38.06,31.55,24.26,17.63,11.18,9.66,9.44
Fixed Assets,76.22,70.48,64.74,56.53,48.67,41.54,30.33,24.61,18.89,13.17,7.45,7.07,6.88
CWIP,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,0.14,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,12.6,11.29,9.8,9.39,7.98,5.74,5.77,4.98,3.41,2.5,3.59,2.59,2.56
Total Assets,90.78,83.73,76.5,67.88,58.61,49.24,38.06,31.55,24.26,17.63,11.18,9.66,9.44
