,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,33.79,33.78,33.8,33.8,34.0,34.0,34.17,34.17
FIIs,0.0,2.3,2.3,2.3,2.3,2.3,0.0,0.0
DIIs,2.56,2.49,0.0,0.0,0.0,0.0,0.07,0.07
Public,63.65,61.43,63.9,63.9,63.7,63.7,65.77,65.76
No. of Shareholders,5555.0,4722.0,4545.0,4279.0,4087.0,4211.0,4225.0,4564.0
