,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,58.67,58.67,58.67,58.67,58.67,58.67,58.67,58.67,58.67,58.67,58.67,58.67
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02
Public,41.32,41.32,41.32,41.32,41.32,41.32,41.32,41.31,41.31,41.31,41.32,41.32
No. of Shareholders,6340.0,6328.0,6308.0,6339.0,6528.0,6879.0,6913.0,6872.0,6855.0,6830.0,6810.0,6853.0
