,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,17.69,7.91,3.98,3.98,0.0,0.0,0.0,0.0,0.0
Public,82.31,92.09,96.02,96.02,100.0,100.0,100.0,100.01,100.0
No. of Shareholders,2065.0,2075.0,2074.0,2074.0,2074.0,2075.0,2053.0,2049.0,2055.0
