,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06
Reserves,-0.31,-0.31,-0.31,-0.31,-0.31,-0.46,-0.45,-0.5,-0.49,-0.55,-0.51,-0.22,-0.2
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.17,0.28,0.0
Other Liabilities,0.03,0.03,0.03,0.12,0.15,0.26,0.05,0.02,0.03,0.06,0.08,0.12,-0.07
Total Liabilities,9.78,9.78,9.78,9.87,9.9,9.86,9.66,9.58,9.6,9.72,9.8,10.24,9.79
Fixed Assets,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0
Investments,8.8,8.94,8.94,7.75,7.56,5.63,4.79,4.07,4.07,4.39,4.39,2.47,2.35
Other Assets,0.93,0.79,0.79,1.99,2.22,4.11,4.75,5.39,5.41,5.21,5.41,7.77,7.44
Total Assets,9.78,9.78,9.78,9.87,9.9,9.86,9.66,9.58,9.6,9.72,9.8,10.24,9.79
