,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,70.04,70.04,70.04,70.04,70.04,50.21,37.57,0.0,0.0,0.0,0.0,0.0
Public,29.96,29.96,29.96,29.96,29.96,49.79,62.43,99.99,99.99,99.99,99.99,100.01
No. of Shareholders,52.0,45.0,46.0,242.0,10710.0,24944.0,26192.0,30201.0,31093.0,30714.0,31603.0,48146.0
