,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.36,59.88,60.21,60.21,63.02,63.09
Public,40.64,40.12,39.79,39.79,36.98,36.93
No. of Shareholders,100.0,90.0,87.0,101.0,167.0,397.0
