,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,57.66,58.23,58.23,57.11,56.98,57.2,57.26,60.14,63.02
DIIs,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11
Public,42.22,41.65,41.65,42.77,42.9,42.68,42.62,39.74,36.87
No. of Shareholders,14625.0,14618.0,14608.0,14409.0,14332.0,14355.0,15432.0,15104.0,14956.0
