,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,15,31,5,45,50,176,86,127,102,197,91,63
Cash from Investing Activity,-12,-17,-1,-17,-25,-75,-167,-70,-17,-27,-93,-41
Cash from Financing Activity,-9,-10,-7,-29,-17,-3,31,-79,-28,-75,-27,-15
Net Cash Flow,-7,4,-2,-1,8,98,-50,-22,56,96,-28,6
