,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.04,44.04,44.04,27.01,27.01,27.01,26.95,26.76
FIIs,0.05,0.24,0.17,1.63,0.85,2.66,1.95,3.94
DIIs,1.47,6.41,6.44,5.54,6.78,9.68,11.58,11.9
Public,54.44,49.31,49.35,49.64,49.18,44.47,43.34,41.2
Others,0.0,0.0,0.0,16.18,16.18,16.18,16.18,16.18
No. of Shareholders,14566.0,14346.0,14759.0,20950.0,22088.0,32090.0,31155.0,62689.0
