,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.04,0.00,5.74,0.03,0.00,0.01,0.00,0.00,0.00,1.56,0.00,150.86,506.24
Expenses,0.1,0.04,5.67,0.07,0.04,0.05,0.05,0.05,0.08,1.69,0.50,149.04,495.0
Operating Profit,-0.06,-0.04,0.07,-0.04,-0.04,-0.04,-0.05,-0.05,-0.08,-0.13,-0.50,1.82,11.24
OPM %,-150.0,,1.22,-133.33,,-400.0,,,,-8.33,,1.21,2.22
Other Income,0.18,0.14,0.11,0.09,0.08,0.08,0.33,0.32,0.25,0.13,0.33,0.01,1.07
Interest,0.0,0.02,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.11,0.3
Depreciation,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.0,0.06
Profit before tax,0.12,0.08,0.18,0.05,0.04,0.04,0.28,0.27,0.17,0.00,-0.17,1.72,11.95
Tax %,25.0,25.00,27.78,20.0,25.00,25.0,25.00,18.52,35.29,,23.53,25.58,25.1
Net Profit,0.09,0.06,0.12,0.03,0.03,0.03,0.21,0.22,0.11,0.00,-0.13,1.28,8.95
EPS in Rs,0.9,0.60,1.2,0.3,0.30,0.3,2.10,2.20,1.10,0.00,-1.30,12.8,22.38
