,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,81.3,128.28,131.58,129.86,129.25,133.69,170.44,162.28,102.89,206.38,166.89,204.04,122.69
Expenses,75.61,120.57,121.67,120.78,120.02,125.94,161.13,156.09,97.86,194.61,221.9,189.5,116.71
Operating Profit,5.69,7.71,9.91,9.08,9.23,7.75,9.31,6.19,5.03,11.77,-55.01,14.54,5.98
OPM %,7.0,6.01,7.53,6.99,7.14,5.8,5.46,3.81,4.89,5.7,-32.96,7.13,4.87
Other Income,0.14,0.39,0.07,0.17,0.42,-0.02,0.25,0.21,0.23,0.2,-11.82,0.24,0.16
Interest,2.34,2.39,2.32,2.05,2.11,1.9,2.8,3.21,2.45,4.06,3.2,3.07,2.17
Depreciation,1.45,1.69,1.59,1.58,1.64,1.72,3.25,2.59,2.7,2.85,2.69,2.6,2.62
Profit before tax,2.04,4.02,6.07,5.62,5.9,4.11,3.51,0.6,0.11,5.06,-72.72,9.11,1.35
Tax %,27.45,20.4,21.91,32.92,17.8,23.11,34.76,20.0,-27.27,38.54,-3.64,12.73,30.37
Net Profit,1.48,3.19,4.74,3.77,4.85,3.16,2.29,0.48,0.14,3.12,-75.37,7.95,0.94
EPS in Rs,0.56,1.09,1.62,1.29,1.66,1.08,0.78,0.16,0.05,1.07,-25.82,2.72,0.32
