,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,5,-3,-2,21,7,28,6,21,38,19,1,53
Cash from Investing Activity,-5,-6,-9,-10,-9,-10,2,-14,-21,-12,-2,-75
Cash from Financing Activity,4,5,11,-10,2,-17,-7,-7,-14,18,-1,33
Net Cash Flow,4,-4,0,1,0,0,0,1,2,25,-2,11
