,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,83.32,95.9,98.16,61.55,97.57,92.13,105.98,87.38,110.65,99.79,112.73,94.47,108.32
Expenses,72.64,83.66,84.41,53.38,82.83,79.28,92.06,75.52,95.18,85.31,96.04,80.32,92.92
Operating Profit,10.68,12.24,13.75,8.17,14.74,12.85,13.92,11.86,15.47,14.48,16.69,14.15,15.4
OPM %,12.82,12.76,14.01,13.27,15.11,13.95,13.13,13.57,13.98,14.51,14.81,14.98,14.22
Other Income,0.31,0.46,1.9,0.51,0.55,1.27,0.81,0.12,0.08,1.55,1.39,0.91,0.98
Interest,0.45,0.45,0.43,0.39,0.37,1.02,0.26,0.41,0.35,0.71,0.99,1.12,0.97
Depreciation,1.45,1.45,1.65,1.47,2.1,2.24,2.47,2.04,2.16,1.71,2.36,2.41,2.98
Profit before tax,9.09,10.8,13.57,6.82,12.82,10.86,12.0,9.53,13.04,13.61,14.73,11.53,12.43
Tax %,25.08,25.09,23.14,26.39,25.2,29.1,22.83,27.28,27.3,21.01,33.67,26.11,26.39
Net Profit,6.81,8.1,10.43,5.02,9.59,7.69,9.26,6.94,9.48,10.75,9.77,8.52,9.15
EPS in Rs,10.91,12.98,16.65,8.04,15.37,11.52,15.75,11.99,15.05,16.86,15.66,13.65,14.66
