,2011-09-01,2012-09-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,92,119,119,119,123,123,123,123,123,135,132,132,132
Reserves,1692,1526,1746,1711,1344,1498,2093,2551,2995,4891,7468,8055,8521
Borrowings,486,554,438,484,368,265,51,281,48,61,52,57,53
Other Liabilities,1235,1357,1332,1235,1134,1313,1706,1753,1849,1791,1456,1841,1961
Total Liabilities,3505,3556,3636,3550,2968,3199,3973,4707,5014,6878,9108,10085,10645
Fixed Assets,1620,1595,1654,1596,1539,1581,1588,1647,1702,1796,1841,1891,1921
CWIP,48,67,39,56,58,35,66,80,125,65,88,114,58
Investments,112,373,372,373,64,212,549,491,797,1938,4836,4767,5169
Other Assets,1725,1522,1572,1526,1307,1371,1770,2489,2390,3079,2343,3313,3497
Total Assets,3505,3556,3636,3550,2968,3199,3973,4707,5014,6878,9108,10085,10645
