,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14,14
Reserves,409,458,574,605,674,705,793,818,696,814,967,987,1033
Borrowings,147,214,172,36,36,38,34,40,92,14,115,418,399
Other Liabilities,153,168,183,164,232,211,356,322,287,344,405,435,502
Total Liabilities,724,854,944,819,956,969,1197,1195,1089,1187,1502,1855,1949
Fixed Assets,201,232,243,227,221,192,191,184,193,190,297,359,340
CWIP,3,9,12,11,3,4,13,13,3,1,15,18,35
Investments,39,62,71,1,1,91,24,69,9,1,1,0,0
Other Assets,480,551,618,581,731,682,969,929,883,995,1190,1477,1574
Total Assets,724,854,944,819,956,969,1197,1195,1089,1187,1502,1855,1949
