,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,355,355,498,742,1004,1005,1064,1064,1064,1702,1843,2454,2719.0
Reserves,4825,547,-879,-8064,-8537,-7846,-8031,-9562,-12047,-5276,-5601,-1355,690.0
Preference Capital,6,0,6,0,0,0,0,0,0,1963,2224,0,
Borrowings,14034,15191,17053,17811,11414,11114,11996,11552,13210,4962,4242,1938,146.0
Other Liabilities,13394,13113,13589,11243,5842,7887,6092,5816,4303,5214,5991,2486,2377.0
Total Liabilities,32608,29206,30261,21731,9723,12160,11121,8871,6530,6601,6475,5523,5931.0
Fixed Assets,12233,12076,13515,5843,1573,1665,1463,1520,1358,1166,1059,866,801.0
CWIP,369,306,433,356,233,206,353,229,122,107,20,6,38.0
Investments,97,36,707,266,393,670,67,20,20,23,0,0,0.0
Other Assets,19909,16788,15606,15266,7524,9619,9237,7102,5030,5305,5396,4651,5092.0
Total Assets,32608,29206,30261,21731,9723,12160,11121,8871,6530,6601,6475,5523,5931.0
