,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Reserves,3.44,3.74,4.03,4.07,4.28,4.47,4.4,4.2,3.97,3.8,3.67,4.12,4.29
Borrowings,0.0,5.67,4.33,4.78,3.75,1.29,3.54,1.66,1.78,0.0,0.0,0.0,0.0
Other Liabilities,6.09,3.69,7.67,8.18,4.24,4.14,4.32,4.03,3.14,6.46,6.0,5.15,3.45
Total Liabilities,9.73,13.3,16.23,17.23,12.47,10.1,12.46,10.09,9.09,10.46,9.87,9.47,7.94
Fixed Assets,0.56,0.77,0.72,0.76,0.74,0.68,0.47,0.43,0.39,0.36,0.36,0.28,0.25
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.45,0.45,0.45,0.45,0.37,0.5,0.58,0.58,0.58,1.42,0.58,0.58,0.58
Other Assets,8.72,12.08,15.06,16.02,11.36,8.92,11.41,9.08,8.12,8.68,8.93,8.61,7.11
Total Assets,9.73,13.3,16.23,17.23,12.47,10.1,12.46,10.09,9.09,10.46,9.87,9.47,7.94
