,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,21.49,20.04,20.27,24.77,35.23,33.39,42.29,34.0,46.38,53.02,59.55,50.45,64.72
Expenses,20.78,19.42,18.31,23.89,34.25,32.45,40.54,32.93,45.11,51.47,57.0,48.82,62.13
Operating Profit,0.71,0.62,1.96,0.88,0.98,0.94,1.75,1.07,1.27,1.55,2.55,1.63,2.59
OPM %,3.3,3.09,9.67,3.55,2.78,2.82,4.14,3.15,2.74,2.92,4.28,3.23,4.0
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.15,0.12,0.22,0.14,0.22,0.16,0.18,0.11,0.2,0.27,0.33,0.31,0.38
Depreciation,0.33,0.33,0.39,0.34,0.35,0.34,0.35,0.34,0.34,0.34,0.37,0.35,0.33
Profit before tax,0.23,0.17,1.35,0.4,0.41,0.44,1.22,0.62,0.73,0.94,1.85,0.97,1.88
Tax %,13.04,11.76,34.07,7.5,-17.07,11.36,3.28,30.65,50.68,37.23,30.27,32.99,30.32
Net Profit,0.2,0.16,0.89,0.38,0.48,0.38,1.17,0.42,0.36,0.58,1.29,0.65,1.31
EPS in Rs,0.14,0.11,0.62,0.27,0.34,0.27,0.82,0.29,0.25,0.41,0.9,0.45,0.91
