,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.45,44.42,44.42,44.41,44.42,44.42,44.42,44.42,44.42
DIIs,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.36,0.32
Government,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.04
Public,55.22,55.26,55.22,55.23,55.22,55.22,55.22,55.22,55.22
No. of Shareholders,6879.0,6700.0,7384.0,7311.0,7392.0,7612.0,8930.0,9461.0,9426.0
