,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01
Cash from Operating Activity,,0.0,-0.03,0.06,0.05,0.17,0.3,0.21,0.18,0.14,-0.08
Cash from Investing Activity,,0.11,-1.36,-0.07,-0.37,-3.93,0.72,-0.47,0.17,0.6000000000000001,-4.06
Cash from Financing Activity,,-0.1,1.37,0.01,0.39,3.7,-0.67,-0.12,-0.28,-0.77,4.1
Net Cash Flow,,0.01,-0.02,0.01,0.06,-0.06,0.36,-0.38,0.06,-0.03,-0.03
