,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.3,74.3,69.31,69.31,69.31,69.31,69.31,69.31
Public,25.7,25.7,30.69,30.69,30.69,30.69,30.69,30.68
No. of Shareholders,930.0,899.0,829.0,826.0,827.0,3125.0,2909.0,3032.0
