,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,51.0,39,53,56,64,73,53,45,49,20,29
Inventory Days,102.0,85,119,147,145,150,131,117,117,144,150
Days Payable,80.0,59,75,105,81,77,68,78,110,87,107
Cash Conversion Cycle,73.0,65,97,97,128,146,116,85,56,77,71
Working Capital Days,37.0,37,62,63,83,91,67,53,32,29,51
ROCE %,,19,7,3,-3,14,21,25,47,23,31
