,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,68.17,66.17,66.17,66.56,66.76,67.2,67.2,67.2,67.2,63.61
FIIs,0.0,2.99,2.26,2.2,2.11,0.62,0.52,0.45,0.39,0.33
DIIs,0.0,2.3,1.13,1.06,1.07,1.59,1.59,1.81,1.81,1.7
Public,31.83,28.54,30.44,30.17,30.05,30.6,30.69,30.55,30.61,34.38
No. of Shareholders,25.0,179086.0,151633.0,138366.0,135505.0,131580.0,130417.0,129255.0,127184.0,117095.0
