,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,16,16,18,18,18,18,18,18,18,21,21,21.0
Reserves,164,191,290,296,310,260,259,248,215,212,229,239,244.0
Preference Capital,7,0,2,7,7,0,10,10,10,10,10,10,
Borrowings,350,348,331,296,371,370,382,345,310,303,260,191,233.0
Other Liabilities,97,102,117,133,176,161,190,168,183,154,188,203,180.0
Total Liabilities,624,657,755,744,876,809,850,779,726,688,697,654,678.0
Fixed Assets,256,361,452,419,492,408,403,380,337,322,240,245,266.0
CWIP,90,1,0,10,3,15,2,1,2,2,2,1,0.0
Investments,8,5,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,271,291,302,315,381,385,445,397,387,363,455,407,411.0
Total Assets,624,657,755,744,876,809,850,779,726,688,697,654,678.0
