,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.87
Reserves,-1.4,-0.87,-0.45,-0.2,0.13,0.08,0.2,0.34,0.36,0.4,0.63,0.78,0.01
Borrowings,0.78,0.58,0.88,1.17,2.14,0.99,0.94,0.39,0.9,0.76,0.94,0.08,0.05
Other Liabilities,1.38,1.49,1.94,2.25,1.84,1.4,1.6800000000000002,1.72,1.23,1.16,1.63,0.84,1.94
Total Liabilities,4.76,5.2,6.37,7.22,8.11,6.47,6.82,6.45,6.49,6.32,7.2,5.7,6.0
Fixed Assets,0.63,0.54,0.71,0.58,0.52,0.46,0.39,0.6000000000000001,0.52,0.45,0.4,0.36,0.34
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.1,0.1,0.1,0.1,0.1
Other Assets,4.13,4.66,5.66,6.64,7.59,6.0,6.38,5.79,5.87,5.77,6.7,5.24,5.5600000000000005
Total Assets,4.76,5.2,6.37,7.22,8.11,6.47,6.82,6.45,6.49,6.32,7.2,5.7,6.0
