,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44,8.44
Reserves,-3.86,-4.61,-5.03,-7.89,-7.36,-7.67,-7.95,-8.09,-8.01,-8.0,-8.25,-8.44,-8.5
Borrowings,4.54,4.52,4.52,4.52,4.52,4.53,4.54,4.66,4.66,4.66,4.66,4.66,4.66
Other Liabilities,1.75,1.48,1.08,0.89,0.06,0.11,0.33,0.42,0.46,0.56,0.61,0.68,0.6900000000000001
Total Liabilities,10.87,9.83,9.01,5.96,5.66,5.41,5.36,5.43,5.55,5.66,5.46,5.34,5.29
Fixed Assets,7.33,6.58,5.82,2.72,2.18,2.0,1.91,1.92,1.81,1.93,1.88,1.78,1.86
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,3.54,3.25,3.19,3.24,3.48,3.41,3.45,3.51,3.74,3.73,3.58,3.56,3.43
Total Assets,10.87,9.83,9.01,5.96,5.66,5.41,5.36,5.43,5.55,5.66,5.46,5.34,5.29
