,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.0,2.28,3.21,1.72,2.29,2.9,3.12,2.98,3.26,3.41,3.01,2.89,3.14
Expenses,1.34,1.33,1.35,1.48,2.0,1.95,1.85,1.81,2.08,1.96,2.27,2.02,1.93
Operating Profit,0.66,0.95,1.86,0.24,0.29,0.95,1.27,1.17,1.18,1.45,0.74,0.87,1.21
OPM %,33.0,41.67,57.94,13.95,12.66,32.76,40.71,39.26,36.2,42.52,24.58,30.1,38.54
Other Income,0.08,0.07,0.08,0.14,0.04,0.04,0.05,0.06,0.08,0.06,0.11,0.07,0.1
Interest,0.2,0.19,0.37,0.2,0.13,0.17,0.29,0.11,0.12,0.13,0.43,0.24,0.21
Depreciation,0.06,0.06,0.06,0.04,0.04,0.04,0.05,0.03,0.03,0.03,0.04,0.03,0.03
Profit before tax,0.48,0.77,1.51,0.14,0.16,0.78,0.98,1.09,1.11,1.35,0.38,0.67,1.07
Tax %,2.08,25.97,28.48,7.14,18.75,24.36,28.57,23.85,25.23,25.19,28.95,25.37,24.3
Net Profit,0.46,0.57,1.07,0.12,0.12,0.58,0.71,0.83,0.83,1.01,0.27,0.51,0.81
EPS in Rs,0.05,0.06,0.12,0.01,0.01,0.06,0.08,0.09,0.09,0.11,0.03,0.06,0.09
