,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
Public,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
No. of Shareholders,3579.0,5139.0,4921.0,4723.0,4982.0,14388.0,15970.0,19931.0
