,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,94.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.01
No. of Shareholders,27605.0,27433.0,27416.0,27395.0,27393.0,27429.0,27361.0,26961.0,26834.0
