,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.45,6.22,10.14,7.54,12.11,11.82,12.59,10.64,5.82,9.9,13.15,13.49,13.93
Expenses,3.32,3.77,7.17,7.33,7.96,12.39,10.29,9.66,7.15,8.8,9.85,11.21,9.64
Operating Profit,1.13,2.45,2.97,0.21,4.15,-0.57,2.3,0.98,-1.33,1.1,3.3,2.28,4.29
OPM %,25.39,39.39,29.29,2.79,34.27,-4.82,18.27,9.21,-22.85,11.11,25.1,16.9,30.8
Other Income,0.08,0.08,0.39,0.25,0.13,0.24,0.18,0.09,0.08,0.06,0.14,0.11,0.84
Interest,0.94,0.74,1.58,0.73,0.8,0.74,0.87,0.74,0.7,0.76,0.94,0.84,0.85
Depreciation,0.04,0.06,0.08,0.06,0.06,0.06,0.09,0.07,0.07,0.21,0.54,0.25,0.27
Profit before tax,0.23,1.73,1.7,-0.33,3.42,-1.13,1.52,0.26,-2.02,0.19,1.96,1.3,4.01
Tax %,0.0,2.89,70.0,0.0,22.81,24.78,44.74,26.92,0.0,0.0,3.06,25.38,23.19
Net Profit,0.22,1.68,0.5,-0.33,2.64,-0.85,0.84,0.19,-2.02,0.2,1.9,0.97,3.08
EPS in Rs,0.31,2.36,0.7,-0.46,3.71,-1.19,1.18,0.27,-2.84,0.28,2.67,1.36,4.33
