,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12
Reserves,15.59,13.03,8.98,4.91,-0.44,-2.12,-7.36,-3.72,1.8,2.38,4.52,4.85,8.6
Borrowings,33.45,27.12,25.38,32.91,26.52,31.44,30.96,33.18,35.56,33.92,34.09,33.5,42.82
Other Liabilities,14.35,15.17,17.25,16.89,24.31,20.15,21.63,23.87,14.1,15.88,13.3,12.22,15.28
Total Liabilities,70.51,62.44,58.73,61.83,57.51,56.59,52.35,60.45,58.58,59.3,59.03,57.69,73.82
Fixed Assets,20.19,17.78,14.33,10.56,9.73,8.84,8.21,5.4,5.03,4.72,5.23,8.96,20.28
CWIP,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,2.99,2.99
Investments,0.37,0.01,0.02,0.02,0.02,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0
Other Assets,49.95,44.54,44.38,51.25,47.76,47.72,44.13,55.04,53.55,54.58,53.73,45.74,50.55
Total Assets,70.51,62.44,58.73,61.83,57.51,56.59,52.35,60.45,58.58,59.3,59.03,57.69,73.82
