,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
FIIs,0.0,0.0,0.05,0.0,0.0,0.01,0.02,0.0
DIIs,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.0
Public,25.98,25.99,25.94,25.99,25.99,25.98,25.97,26.0
No. of Shareholders,14549.0,14746.0,14798.0,14965.0,13426.0,14333.0,13395.0,12638.0
