,2011-12-01,2012-12-01,2013-12-01,2014-12-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,22,22,22,22,22,22,22,22,22,22,22,22,22
Reserves,149,159,181,192,252,270,285,285,279,298,301,289,318
Borrowings,21,42,8,8,0,0,19,53,88,82,42,68,113
Other Liabilities,128,131,150,175,195,190,236,239,231,262,272,261,313
Total Liabilities,320,353,360,396,468,481,562,598,620,663,636,639,766
Fixed Assets,86,95,98,100,209,217,250,300,315,313,316,317,309
CWIP,4,1,2,2,33,37,40,31,34,35,33,33,39
Investments,0,0,0,0,0,14,0,0,0,0,0,0,0
Other Assets,230,257,261,294,227,213,272,267,271,314,288,289,418
Total Assets,320,353,360,396,468,481,562,598,620,663,636,639,766
