,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,2.94,2.21,2.21,2.21,1.43,2.21,2.21,2.21
Public,97.06,97.79,97.79,97.79,98.57,97.79,97.8,97.79
No. of Shareholders,1750.0,1778.0,1844.0,1864.0,1990.0,2428.0,2510.0,2551.0
