,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1412.90,,,,1990.91,376.9,64.36,-28835.00,,,365.00,
Inventory Days,0.00,,,,36.5,3.99,1.8,-730.00,0.00,,0.00,8760.00
Days Payable,,,,,54.75,370.98,71.92,,,,,11315.00
Cash Conversion Cycle,1412.90,,,,1972.66,9.91,-5.76,-29565.00,,,365.00,
Working Capital Days,-70.65,,,,16.59,93.23,789.95,14235.00,,,-2216.07,
ROCE %,-1.53,-0.44,0.00,-0.89,-1.12,-0.21,2.76,-0.85,-3.63,-4.70,-54.81,0.00
