,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,2.87,85.28,153.5,235.26,248.76,227.6,357.81,390.24,,
Inventory Days,,298.64,182.5,248.86,18.87,6.03,4.91,1.36,0.00,,
Days Payable,,105.08,1932.7,3495.15,222.67,254.8,225.51,342.14,,,
Cash Conversion Cycle,,196.43,-1664.92,-3092.78,31.46,0.0,7.0,17.03,390.24,,
Working Capital Days,,-2497.52,-2157.59,-4308.36,57.6,-118.05,-74.42,3.97,112.61,,
ROCE %,,-3.54,3.91,1.18,-1.44,0.37,-0.07,0.88,-0.52,11.36,2.04
