,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-4.41,-22.72,-1.18,-2.0,2.59,7.51,3.35,-1.59,-2.68,-5.01,-1.31
Cash from Investing Activity,0.0,0.7000000000000001,1.39,1.79,2.0,-5.02,2.0,1.7000000000000002,2.74,4.86,1.38
Cash from Financing Activity,4.86,21.88,0.0,0.05,-4.72,-1.83,-6.01,0.0,0.0,0.33,-0.34
Net Cash Flow,0.45,-0.14,0.2,-0.16,-0.13,0.66,-0.66,0.1,0.06,0.18,-0.27
