,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,19.65,8.79,18.28,10.43,12.61,12.36,15.63,17.42,15.08,10.12,7.05,14.59,18.85
Expenses,15.28,8.24,18.29,14.13,6.44,11.64,15.27,16.65,12.97,8.19,7.04,13.68,16.45
Operating Profit,4.37,0.55,-0.01,-3.7,6.17,0.72,0.36,0.77,2.11,1.93,0.01,0.91,2.4
OPM %,22.24,6.26,-0.05,-35.47,48.93,5.83,2.3,4.42,13.99,19.07,0.14,6.24,12.73
Other Income,0.5,0.01,1.22,0.55,0.11,0.65,-1.09,0.04,0.03,0.12,0.07,0.02,0.01
Interest,0.05,0.07,0.19,0.13,0.15,0.16,0.1,0.05,0.07,0.12,0.2,0.16,0.14
Depreciation,0.22,0.11,0.22,0.13,0.17,0.15,0.18,0.17,0.19,0.12,0.1,0.11,0.12
Profit before tax,4.6,0.38,0.8,-3.41,5.96,1.06,-1.01,0.59,1.88,1.81,-0.22,0.66,2.15
Tax %,23.7,28.95,28.75,0.29,12.08,28.3,27.72,32.2,10.11,33.15,-81.82,25.76,25.12
Net Profit,3.51,0.27,0.58,-3.4,5.24,0.77,-0.73,0.4,1.69,1.21,-0.41,0.48,1.62
EPS in Rs,2.09,0.16,0.35,-2.02,3.12,0.46,-0.43,0.24,1.01,0.72,-0.24,0.29,0.96
