,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
Promoters,74.33,74.33,74.53,74.8,70.49,67.86
Public,25.66,25.67,25.48,25.21,29.51,32.14
No. of Shareholders,280.0,254.0,242.0,245.0,280.0,317.0
