,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.67,11.87,16.08,13.0,10.17,12.92,15.31,11.26,12.67,13.54,14.76,11.58,9.26
Expenses,8.68,7.09,12.08,7.31,6.34,7.17,13.7,6.48,8.01,8.62,7.63,7.09,4.4
Operating Profit,5.99,4.78,4.0,5.69,3.83,5.75,1.61,4.78,4.66,4.92,7.13,4.49,4.86
OPM %,40.83,40.27,24.88,43.77,37.66,44.5,10.52,42.45,36.78,36.34,48.31,38.77,52.48
Other Income,0.0,0.0,0.08,0.22,0.03,0.0,-0.15,0.0,0.01,0.01,0.02,0.0,0.0
Interest,1.03,0.54,1.33,0.86,1.06,1.2,0.87,1.76,1.79,2.08,2.01,1.95,2.09
Depreciation,1.31,1.34,1.68,2.86,1.74,1.71,2.21,2.33,2.37,2.3,2.26,2.29,2.3
Profit before tax,3.65,2.9,1.07,2.19,1.06,2.84,-1.62,0.69,0.51,0.55,2.88,0.25,0.47
Tax %,42.19,23.45,72.9,43.84,74.53,51.76,58.02,53.62,78.43,72.73,28.47,44.0,29.79
Net Profit,2.1,2.23,0.3,1.24,0.28,1.37,-0.69,0.32,0.12,0.15,2.06,0.14,0.33
EPS in Rs,1.63,1.73,0.22,0.87,0.2,0.96,-0.48,0.22,0.08,0.1,1.38,0.09,0.22
