,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02
Reserves,0.29,0.3,0.64,0.78,0.81,0.8200000000000001,1.33,1.51,1.3,1.48,1.5,1.48,1.53
Borrowings,0.99,1.37,2.0,1.27,0.36,0.22,0.0,0.0,0.03,0.07,0.09,0.14,0.18
Other Liabilities,0.03,0.1,0.6900000000000001,0.6900000000000001,0.67,0.17,0.04,0.07,0.09,0.14,0.14,0.02,0.02
Total Liabilities,4.33,4.79,6.35,5.76,4.86,4.23,4.39,4.6,4.44,4.71,4.75,4.66,4.75
Fixed Assets,0.52,0.51,0.5,0.48,0.47,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.31,0.2,0.2,0.2,0.2,0.2,0.38,0.64,0.44,0.68,0.73,0.67,0.76
Other Assets,3.5,4.08,5.65,5.08,4.19,4.01,3.99,3.96,4.0,4.03,4.02,3.99,3.99
Total Assets,4.33,4.79,6.35,5.76,4.86,4.23,4.39,4.6,4.44,4.71,4.75,4.66,4.75
