,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Vinyoflex Ltd,Plastic products,530401,,38.8,89.8, 113 / 52.7,9.58,65.0,0.0,16.0,14.0,10.0,0.76,-1.47,14.2,10.7,9.96,6.5,64.6,11.4,13.2,12.1,16.4,9.38,8.03,1.15,5.38,4.01,4.65,5.03
