,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.21,12.52,12.82,5.45,11.39,12.98,12.97,12.97,12.67,16.3,14.15,9.34,11.04
Expenses,6.55,11.18,12.44,5.25,10.67,12.2,11.37,12.31,11.74,14.66,12.06,8.55,9.65
Operating Profit,0.66,1.34,0.38,0.2,0.72,0.78,1.6,0.66,0.93,1.64,2.09,0.79,1.39
OPM %,9.15,10.7,2.96,3.67,6.32,6.01,12.34,5.09,7.34,10.06,14.77,8.46,12.59
Other Income,0.01,0.07,0.03,0.02,0.02,0.02,0.02,0.0,0.01,0.02,0.02,0.1,0.03
Interest,0.0,0.0,0.05,0.1,0.05,0.07,0.13,0.11,0.06,0.05,0.11,0.06,0.03
Depreciation,0.08,0.08,0.05,0.08,0.09,0.08,0.05,0.09,0.09,0.1,0.11,0.1,0.1
Profit before tax,0.59,1.33,0.31,0.04,0.6,0.65,1.44,0.46,0.79,1.51,1.89,0.73,1.29
Tax %,25.42,24.06,32.26,25.0,21.67,29.23,26.39,26.09,25.32,25.17,26.46,24.66,24.81
Net Profit,0.44,1.01,0.21,0.03,0.47,0.47,1.06,0.34,0.59,1.13,1.4,0.55,0.97
EPS in Rs,1.02,2.34,0.49,0.07,1.09,1.09,2.45,0.79,1.37,2.62,3.24,1.27,2.25
