,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,131.27,142.92,154.93,145.52,135.58,136.11,149.05,152.22,179.79,185.6,165.9,137.27
Inventory Days,46.14,60.31,43.28,55.01,67.33,86.49,66.5,61.67,76.74,89.22,96.68,61.45
Days Payable,81.5,85.54,60.48,56.3,19.07,29.97,19.51,31.56,27.22,36.47,37.37,23.82
Cash Conversion Cycle,95.91,117.69,137.73,144.24,183.83,192.63,196.03,182.32,229.3,238.34,225.2,174.9
Working Capital Days,105.95,122.28,141.26,144.39,172.76,174.4,181.91,173.37,213.38,254.23,211.56,163.36
ROCE %,13.97,13.56,12.95,16.06,16.82,16.79,15.33,12.99,15.62,9.39,10.83,16.04
