,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,27.9,33.7,91.75,16.85,8.55
Inventory Days,127.17,161.51,671.6,650.61,610.22
Days Payable,19.13,207.23,380.93,393.48,297.67
Cash Conversion Cycle,135.94,-12.02,382.42,273.99,321.11
Working Capital Days,110.18,125.59,385.94,229.72,336.96
ROCE %,,10.76,12.15,25.57,8.14
