,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.6,0.71,1.43,1.54,1.12,1.15,2.29,0.74,0.78,3.38,1.36,1.93,1.6
Expenses,0.74,1.36,1.68,1.22,1.11,1.43,1.52,1.06,1.24,1.34,1.72,1.73,1.36
Operating Profit,-0.14,-0.65,-0.25,0.32,0.01,-0.28,0.77,-0.32,-0.46,2.04,-0.36,0.2,0.24
OPM %,-23.33,-91.55,-17.48,20.78,0.89,-24.35,33.62,-43.24,-58.97,60.36,-26.47,10.36,15.0
Other Income,0.69,0.07,-0.66,0.04,0.38,0.09,-0.26,0.26,1.08,0.04,-1.15,0.05,0.04
Interest,0.21,0.18,0.17,0.17,0.2,0.17,0.17,0.13,0.1,0.04,0.07,0.06,0.1
Depreciation,0.08,0.08,0.04,0.08,0.08,0.08,0.03,0.08,0.09,0.09,0.04,0.05,0.07
Profit before tax,0.26,-0.84,-1.12,0.11,0.11,-0.44,0.31,-0.27,0.43,1.95,-1.62,0.14,0.11
Tax %,-3.85,1.19,0.89,-9.09,-9.09,2.27,-6.45,3.7,-4.65,-1.03,-6.17,0.0,0.0
Net Profit,0.27,-0.83,-1.11,0.12,0.12,-0.44,0.32,-0.25,0.45,1.97,-1.72,0.14,0.11
EPS in Rs,0.23,-0.7,-0.93,0.1,0.1,-0.37,0.27,-0.21,0.3,1.29,-1.13,0.09,0.07
