,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,6,6,6,6,6,6,6,5,5,5,5
Reserves,69,81,89,101,110,121,133,140,151,139,156,175,179
Borrowings,8,8,9,0,0,0,0,0,0,0,0,0,0
Other Liabilities,51,58,59,61,61,62,68,74,63,66,73,74,60
Total Liabilities,131,151,164,167,177,189,207,220,220,210,234,253,244
Fixed Assets,6,7,8,10,12,11,11,10,12,11,11,14,14
CWIP,1,1,1,1,0,0,0,0,0,0,0,0,0
Investments,17,17,23,4,4,14,17,22,15,16,15,15,16
Other Assets,106,126,132,152,161,163,179,189,192,183,208,223,213
Total Assets,131,151,164,167,177,189,207,220,220,210,234,253,244
