,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,35.87,48.66,38.13,26.61,54.71,67.73,58.66,62.01,48.66,58.16,38.16,53.35,50.77
Expenses,40.16,53.48,37.88,34.86,53.92,67.63,61.29,63.6,48.03,56.93,43.32,53.7,50.62
Operating Profit,-4.29,-4.82,0.25,-8.25,0.79,0.1,-2.63,-1.59,0.63,1.23,-5.16,-0.35,0.15
OPM %,-11.96,-9.91,0.66,-31.0,1.44,0.15,-4.48,-2.56,1.29,2.11,-13.52,-0.66,0.3
Other Income,2.27,4.56,2.1,0.75,0.34,-0.71,33.28,4.66,1.09,-1.91,0.77,0.29,0.45
Interest,0.78,0.96,0.53,0.53,0.69,0.56,0.56,0.62,0.54,0.61,0.48,0.44,0.78
Depreciation,1.2,1.18,0.8,1.12,0.79,0.78,0.72,1.03,1.03,1.04,1.03,1.07,1.09
Profit before tax,-4.0,-2.4,1.02,-9.15,-0.35,-1.95,29.37,1.42,0.15,-2.33,-5.9,-1.57,-1.27
Tax %,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-4.0,-2.4,0.85,-9.15,-0.35,-1.95,29.37,1.42,0.15,-2.33,-5.9,-1.57,-1.27
EPS in Rs,-0.21,-0.13,0.04,-0.48,-0.02,-0.1,1.53,0.07,0.01,-0.12,-0.31,-0.08,-0.07
