,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,19.07,19.07,19.07,19.07,19.07,19.07,19.07,16.31,16.31
DIIs,4.86,4.86,4.86,3.0,3.0,3.0,3.0,3.0,3.0
Public,76.08,76.07,76.07,77.93,77.93,77.93,77.93,80.7,80.7
No. of Shareholders,17557.0,9212.0,9219.0,9455.0,9477.0,9477.0,9481.0,10452.0,10452.0
