,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,61.7,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.43,72.31,72.31,72.31
DIIs,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01
Public,38.26,33.68,33.68,33.68,33.68,33.68,33.68,33.7,33.54,27.68,27.68,27.68
No. of Shareholders,1492.0,1491.0,1493.0,1501.0,1505.0,1513.0,1523.0,1511.0,1498.0,1534.0,1535.0,1536.0
