,2017-03-01,2022-03-01,2023-03-01
Debtor Days,203.54,,
Inventory Days,93.93,,
Days Payable,0.0,,
Cash Conversion Cycle,297.48,,
Working Capital Days,286.95,,
ROCE %,,,
